price,area_m2,room_count,district,sub_district,neighborhood,price_min_filter,price_max_filter
120.000 TL,187,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
115.000 TL,300,5+1,sariyer,Tarabya,Ferahevler Mah.,110001,150000
140.000 TL,240,4.5+1,sariyer,Tarabya,,110001,150000
150.000 TL,167,3+1,sariyer,Merkez,Huzur Mah.,110001,150000
112.500 TL,110,2+1,sariyer,İstinye,İstinye Mh.,110001,150000
148.000 TL,260,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
150.000 TL,175,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
128.000 TL,210,3+2,sariyer,Köyler,Uskumruköy Mh.,110001,150000
126.000 TL,195,2+1,sariyer,Köyler,Uskumruköy Mh.,110001,150000
120.000 TL,230,4+1,sariyer,Tarabya,Darüşşafaka Mh.,110001,150000
,,,sariyer,,,110001,150000
135.000 TL,170,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
130.000 TL,167,3+1,sariyer,Sarıyer,Maden Mah.,110001,150000
,,,sariyer,,,110001,150000
115.000 TL,280,5+1,sariyer,Tarabya,Ferahevler Mah.,110001,150000
150.000 TL,160,2+1,sariyer,Yeniköy,Yeniköy Mh.,110001,150000
145.000 TL,160,3+1,sariyer,Köyler,Zekeriyaköy Mh.,110001,150000
120.000 TL,240,4+1,sariyer,Tarabya,Darüşşafaka Mh.,110001,150000
140.000 TL,211,3+1,sariyer,Köyler,Zekeriyaköy Mh.,110001,150000
150.000 TL,184,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
130.000 TL,120,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
125.000 TL,186,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
130.000 TL,193,3+1,sariyer,Merkez,Huzur Mah.,110001,150000
140.000 TL,200,4+1,sariyer,Köyler,Zekeriyaköy Mh.,110001,150000
150.000 TL,220,3.5+1,sariyer,Merkez,Huzur Mah.,110001,150000
120.000 TL,176,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
135.500 TL,171,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
130.000 TL,198,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
120.000 TL,170,4+1,sariyer,Tarabya,Kireçburnu Mh.,110001,150000
130.000 TL,180,3+1,sariyer,Köyler,Kumköy Mh.,110001,150000
125.000 TL,75,2+1,sariyer,Rumelihisarı,Baltalimanı Mh.,110001,150000
120.000 TL,130,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
,,,sariyer,,,110001,150000
130.000 TL,80,1+1,sariyer,İstinye,İstinye Mh.,110001,150000
135.000 TL,171,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
130.000 TL,200,3+1,sariyer,Tarabya,,110001,150000
150.000 TL,195,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
125.000 TL,160,3+1,sariyer,Merkez,Huzur Mah.,110001,150000
120.000 TL,158,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
122.000 TL,155,2+1,sariyer,Merkez,Maslak Mah.,110001,150000
145.000 TL,140,2+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
120.000 TL,170,3+1,sariyer,Sarıyer,Maden Mah.,110001,150000
150.000 TL,140,3+1,sariyer,İstinye,Poligon Mah.,110001,150000
150.000 TL,183,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
115.000 TL,161,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
119.999 TL,220,3.5+1,sariyer,Merkez,Maslak Mah.,110001,150000
134.500 TL,115,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
115.500 TL,198,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
135.000 TL,185,3+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
118.000 TL,172,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
133.000 TL,165,3+1,sariyer,Merkez,Huzur Mah.,110001,150000
150.000 TL,130,3+1,sariyer,Emirgan,,110001,150000
125.000 TL,156,2+1,sariyer,Merkez,Huzur Mah.,110001,150000
,,,sariyer,,,110001,150000
125.000 TL,150,2+1,sariyer,Merkez,Ayazağa Mh.,110001,150000
115.000 TL,170,3+1,sariyer,Merkez,Maslak Mah.,110001,150000
145.000 TL,150,3+1,sariyer,İstinye,Poligon Mah.,110001,150000
135.000 TL,160,3+1,sariyer,Merkez,Huzur Mah.,110001,150000
120.000 TL,145,3+1,sariyer,Tarabya,Darüşşafaka Mh.,110001,150000
140.000 TL,140,3+1,sariyer,Tarabya,,110001,150000
10.000 TL,70,1+1,silivri,Silivri,Alibey Mah.,10000,14000
11.000 TL,100,2+1,silivri,Silivri,Yeni Mah.,10000,14000
12.500 TL,75,2+1,silivri,Çanta,Çanta Balaban Mh.,10000,14000
,,,silivri,,,10000,14000
12.000 TL,50,1+1,silivri,Silivri,Mimar Sinan Mh.,10000,14000
13.000 TL,100,2+1,silivri,Çanta,Çanta Balaban Mh.,10000,14000
15.000 TL,110,3+1,silivri,Değirmenköy,Değirmenköy İsmetpaşa Mh.,14001,18000
17.000 TL,90,2+1,silivri,Değirmenköy,Değirmenköy İsmetpaşa Mh.,14001,18000
18.000 TL,90,1+1,silivri,Selimpaşa,Selimpaşa Mh.,14001,18000
,,,silivri,,,14001,18000
18.000 TL,70,2+1,silivri,Silivri,Yeni Mah.,14001,18000
18.000 TL,60,1+1,silivri,Gümüşyaka,Gümüşyaka Mh.,14001,18000
18.000 TL,110,2+1,silivri,Silivri,Fatih Mh.,14001,18000
18.000 TL,145,3+1,silivri,Çanta,Çanta Sancaktepe Mh.,14001,18000
18.000 TL,110,2+1,silivri,Çanta,Çanta Sancaktepe Mh.,14001,18000
15.000 TL,80,2+1,silivri,Değirmenköy,Değirmenköy Fevzipaşa Mh.,14001,18000
16.000 TL,75,2+1,silivri,Silivri,Fatih Mh.,14001,18000
17.500 TL,85,2+1,silivri,Değirmenköy,Değirmenköy İsmetpaşa Mh.,14001,18000
15.000 TL,55,1+1,silivri,Silivri,Mimar Sinan Mh.,14001,18000
19.500 TL,85,2+1,silivri,Çanta,Çanta Sancaktepe Mh.,18001,22000
20.000 TL,55,1+1,silivri,Silivri,Yeni Mah.,18001,22000
20.000 TL,100,2+1,silivri,Silivri,Alibey Mah.,18001,22000
,,,silivri,,,18001,22000
20.000 TL,90,2+1,silivri,Silivri,Yeni Mah.,18001,22000
21.500 TL,90,2+1,silivri,Silivri,Yeni Mah.,18001,22000
21.000 TL,60,1+1,silivri,Silivri,Yeni Mah.,18001,22000
20.000 TL,85,2+1,silivri,Değirmenköy,Değirmenköy Fevzipaşa Mh.,18001,22000
22.000 TL,150,3+1,silivri,Gümüşyaka,Gümüşyaka Mh.,18001,22000
22.000 TL,85,2+1,silivri,Silivri,Yeni Mah.,18001,22000
20.000 TL,95,2+1,silivri,Silivri,Mimar Sinan Mh.,18001,22000
22.000 TL,120,3+1,silivri,Silivri,Semizkumlar Mah.,18001,22000
21.000 TL,100,2+1,silivri,Silivri,Alibey Mah.,18001,22000
,,,silivri,,,18001,22000
22.000 TL,85,2+1,silivri,Silivri,Mimar Sinan Mh.,18001,22000
20.000 TL,75,2+1,silivri,Silivri,Yeni Mah.,18001,22000
21.000 TL,145,3+1,silivri,Çanta,Çanta Sancaktepe Mh.,18001,22000
22.000 TL,85,2+1,silivri,Selimpaşa,Selimpaşa Mh.,18001,22000
20.000 TL,115,2+1,silivri,Köyler,Seymen Mahallesi,18001,22000
19.000 TL,80,1+1,silivri,Selimpaşa,Selimpaşa Mh.,18001,22000
19.000 TL,102,2+1,silivri,Ortaköy,Ortaköy Mh.,18001,22000
20.000 TL,45,1+1,silivri,Selimpaşa,Selimpaşa Mh.,18001,22000
20.000 TL,90,2+1,silivri,Değirmenköy,Değirmenköy Fevzipaşa Mh.,18001,22000
22.000 TL,110,2+1,silivri,Değirmenköy,Değirmenköy İsmetpaşa Mh.,18001,22000
21.000 TL,85,2+1,silivri,Değirmenköy,Değirmenköy Fevzipaşa Mh.,18001,22000
,,,silivri,,,18001,22000
20.000 TL,75,1+1,silivri,Silivri,Yeni Mah.,18001,22000
20.000 TL,100,2+1,silivri,Silivri,Yeni Mah.,18001,22000
22.000 TL,75,2+1,silivri,Silivri,Yeni Mah.,18001,22000
22.000 TL,135,3+1,silivri,Çanta,Çanta Sancaktepe Mh.,18001,22000
20.500 TL,100,2+1,silivri,Silivri,Cumhuriyet Mah.,18001,22000
20.000 TL,95,2+1,silivri,Silivri,Piri Mehmet Paşa Mh.,18001,22000
20.000 TL,95,2+1,silivri,Silivri,Yeni Mah.,18001,22000
22.000 TL,90,2+1,silivri,Silivri,Piri Mehmet Paşa Mh.,18001,22000
22.000 TL,120,3+1,silivri,Silivri,Yeni Mah.,18001,22000
20.000 TL,85,3+1,silivri,Silivri,Mimar Sinan Mh.,18001,22000
22.000 TL,75,2+1,silivri,Silivri,Mimar Sinan Mh.,18001,22000
20.000 TL,60,1+1,silivri,Silivri,Mimar Sinan Mh.,18001,22000
21.000 TL,55,1+1,silivri,Silivri,Yeni Mah.,18001,22000
22.000 TL,75,2+1,silivri,Silivri,Yeni Mah.,18001,22000
,,,silivri,,,18001,22000
22.000 TL,85,2+1,silivri,Silivri,Piri Mehmet Paşa Mh.,18001,22000
25.000 TL,130,3+1,silivri,Çanta,Çanta Sancaktepe Mh.,22001,26000
24.000 TL,92,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,80,2+1,silivri,Silivri,Fatih Mh.,22001,26000
,,,silivri,,,22001,26000
24.000 TL,165,4+1,silivri,Silivri,Alibey Mah.,22001,26000
23.000 TL,92,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
23.000 TL,95,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,100,2+1,silivri,Silivri,Cumhuriyet Mah.,22001,26000
24.500 TL,85,2+1,silivri,Silivri,Yeni Mah.,22001,26000
25.000 TL,65,1+1,silivri,Silivri,Alibey Mah.,22001,26000
22.750 TL,125,2+1,silivri,Çanta,Çanta Sancaktepe Mh.,22001,26000
26.000 TL,92,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
,,,silivri,,,22001,26000
25.000 TL,74,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,140,3+1,silivri,Silivri,Alibey Mah.,22001,26000
25.000 TL,112,3+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.500 TL,100,2+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
26.000 TL,95,2+1,silivri,Silivri,Yeni Mah.,22001,26000
24.000 TL,95,2+1,silivri,Silivri,Piri Mehmet Paşa Mh.,22001,26000
26.000 TL,135,3+1,silivri,Silivri,Alibey Mah.,22001,26000
25.000 TL,110,2+1,silivri,Ortaköy,Ortaköy Mh.,22001,26000
25.000 TL,50,1+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
23.000 TL,85,2+1,silivri,Silivri,Yeni Mah.,22001,26000
23.000 TL,110,2+1,silivri,Silivri,Fatih Mh.,22001,26000
,,,silivri,,,22001,26000
,,,silivri,,,22001,26000
25.000 TL,88,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
23.000 TL,70,2+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
25.000 TL,70,1+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,140,3+1,silivri,Silivri,Cumhuriyet Mah.,22001,26000
24.500 TL,60,1+1,silivri,Silivri,Yeni Mah.,22001,26000
26.000 TL,92,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,100,3+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,95,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,100,2+1,silivri,Silivri,Alibey Mah.,22001,26000
25.000 TL,130,3+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,90,2+1,silivri,Ortaköy,Ortaköy Mh.,22001,26000
26.000 TL,73,2+1,silivri,Silivri,Alipaşa Mh.,22001,26000
24.000 TL,140,3+1,silivri,Silivri,Alibey Mah.,22001,26000
25.000 TL,150,3+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,85,2+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
25.000 TL,120,3+1,silivri,Çanta,Çanta Balaban Mh.,22001,26000
25.000 TL,90,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,96,3+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
24.000 TL,90,2+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,90,2+1,silivri,Silivri,Piri Mehmet Paşa Mh.,22001,26000
25.000 TL,125,2+1,silivri,Silivri,Yeni Mah.,22001,26000
,,,silivri,,,22001,26000
25.000 TL,95,2+1,silivri,Silivri,Yeni Mah.,22001,26000
23.000 TL,119,2+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
23.000 TL,90,2+1,silivri,Silivri,Cumhuriyet Mah.,22001,26000
25.000 TL,110,3+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,80,2+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
25.000 TL,110,2+1,silivri,Silivri,Alibey Mah.,22001,26000
25.000 TL,85,2+1,silivri,Silivri,Yeni Mah.,22001,26000
25.000 TL,75,2+1,silivri,Silivri,Yeni Mah.,22001,26000
25.000 TL,110,2+1,silivri,Silivri,Yeni Mah.,22001,26000
25.000 TL,135,3+1,silivri,Silivri,Mimar Sinan Mh.,22001,26000
25.000 TL,100,2+1,silivri,Selimpaşa,Selimpaşa Mh.,22001,26000
25.000 TL,135,3+1,silivri,Silivri,Piri Mehmet Paşa Mh.,22001,26000
29.000 TL,50,1+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,75,2+1,silivri,Silivri,Yeni Mah.,26001,31000
29.000 TL,130,3+1,silivri,Silivri,Alibey Mah.,26001,31000
,,,silivri,,,26001,31000
30.000 TL,100,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,135,3+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
30.000 TL,120,3+1,silivri,Silivri,Piri Mehmet Paşa Mh.,26001,31000
28.000 TL,90,2+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
,,,silivri,,,26001,31000
27.000 TL,110,3+1,silivri,Çanta,Çanta Balaban Mh.,26001,31000
29.990 TL,100,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,134,3+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,100,2+1,silivri,Silivri,Cumhuriyet Mah.,26001,31000
30.000 TL,125,3+1,silivri,Çanta,Çanta Sancaktepe Mh.,26001,31000
26.500 TL,90,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.900 TL,130,3+1,silivri,Silivri,Yeni Mah.,26001,31000
27.000 TL,125,3+1,silivri,Ortaköy,Ortaköy Mh.,26001,31000
30.000 TL,105,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,160,3+1,silivri,Silivri,Alibey Mah.,26001,31000
26.500 TL,130,3+1,silivri,Çanta,Çanta Sancaktepe Mh.,26001,31000
30.000 TL,100,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,145,3+1,silivri,Silivri,Alibey Mah.,26001,31000
31.000 TL,110,2+1,silivri,Silivri,Yeni Mah.,26001,31000
28.500 TL,105,2+1,silivri,Silivri,Fatih Mh.,26001,31000
29.000 TL,95,2+1,silivri,Silivri,Fatih Mh.,26001,31000
,,,silivri,,,26001,31000
27.500 TL,80,1+1,silivri,Silivri,Yeni Mah.,26001,31000
27.000 TL,135,3+1,silivri,Silivri,Mimar Sinan Mh.,26001,31000
28.000 TL,85,2+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
30.000 TL,95,2+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
27.000 TL,100,2+1,silivri,Silivri,Mimar Sinan Mh.,26001,31000
29.000 TL,100,2+1,silivri,Silivri,Yeni Mah.,26001,31000
29.000 TL,90,2+1,silivri,Silivri,Alipaşa Mh.,26001,31000
30.000 TL,140,3+1,silivri,Silivri,Mimar Sinan Mh.,26001,31000
31.000 TL,120,3+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
28.000 TL,105,2+1,silivri,Silivri,Yeni Mah.,26001,31000
31.000 TL,100,2+1,silivri,Silivri,Yeni Mah.,26001,31000
28.000 TL,135,3+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,60,2+1,silivri,Silivri,Semizkumlar Mah.,26001,31000
30.000 TL,85,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,130,3+1,silivri,Silivri,Piri Mehmet Paşa Mh.,26001,31000
30.000 TL,115,2+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
29.000 TL,70,2+1,silivri,Gümüşyaka,Gümüşyaka Mh.,26001,31000
30.000 TL,105,2+1,silivri,Silivri,Yeni Mah.,26001,31000
30.000 TL,130,3+1,silivri,Silivri,Mimar Sinan Mh.,26001,31000
30.000 TL,166,3+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
,,,silivri,,,26001,31000
30.000 TL,95,2+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
31.000 TL,132,3+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
27.000 TL,90,2+1,silivri,Silivri,Mimar Sinan Mh.,26001,31000
28.000 TL,160,3+1,silivri,Selimpaşa,Selimpaşa Mh.,26001,31000
35.000 TL,170,3+1,silivri,Silivri,Piri Mehmet Paşa Mh.,31001,37000
35.000 TL,155,3+1,silivri,Silivri,Mimar Sinan Mh.,31001,37000
33.000 TL,166,3+1,silivri,Selimpaşa,Selimpaşa Mh.,31001,37000
,,,silivri,,,31001,37000
32.500 TL,130,3+1,silivri,Selimpaşa,Selimpaşa Mh.,31001,37000
32.500 TL,105,3+1,silivri,Silivri,Mimar Sinan Mh.,31001,37000
35.000 TL,110,3+1,silivri,Selimpaşa,Selimpaşa Mh.,31001,37000
35.000 TL,135,3+1,silivri,Silivri,Yeni Mah.,31001,37000
37.000 TL,128,3+1,silivri,Silivri,Yeni Mah.,31001,37000
35.000 TL,200,4+1,silivri,Silivri,Alibey Mah.,31001,37000
35.000 TL,140,3+1,silivri,Selimpaşa,Selimpaşa Mh.,31001,37000
32.000 TL,91,2+1,silivri,Silivri,Yeni Mah.,31001,37000
36.000 TL,150,2+1,silivri,Silivri,Yeni Mah.,31001,37000
35.000 TL,135,3+1,silivri,Silivri,Yeni Mah.,31001,37000
37.000 TL,106,2+1,silivri,Silivri,Alibey Mah.,31001,37000
36.000 TL,150,2+1,silivri,Silivri,Yeni Mah.,31001,37000
33.000 TL,160,3+1,silivri,Silivri,Piri Mehmet Paşa Mh.,31001,37000
35.000 TL,130,3+1,silivri,Selimpaşa,Selimpaşa Mh.,31001,37000
35.000 TL,145,3+1,silivri,Silivri,Yeni Mah.,31001,37000
35.060 TL,90,2+1,silivri,Silivri,Mimar Sinan Mh.,31001,37000
35.000 TL,150,3+1,silivri,Silivri,Mimar Sinan Mh.,31001,37000
35.000 TL,135,3+1,silivri,Silivri,Cumhuriyet Mah.,31001,37000
35.700 TL,130,3+1,silivri,Silivri,Yeni Mah.,31001,37000
33.500 TL,100,2+1,silivri,Silivri,Yeni Mah.,31001,37000
,,,silivri,,,31001,37000
31.500 TL,85,2+1,silivri,Silivri,Yeni Mah.,31001,37000
38.000 TL,125,2+1,silivri,Silivri,Yeni Mah.,37001,45000
38.000 TL,105,2+1,silivri,Silivri,Mimar Sinan Mh.,37001,45000
45.000 TL,140,3+1,silivri,Silivri,Yeni Mah.,37001,45000
,,,silivri,,,37001,45000
45.000 TL,110,2+1,silivri,Silivri,Piri Mehmet Paşa Mh.,37001,45000
45.000 TL,115,2+1,silivri,Silivri,Yeni Mah.,37001,45000
45.000 TL,100,2+1,silivri,Silivri,Mimar Sinan Mh.,37001,45000
,,,silivri,,,37001,45000
45.000 TL,140,3+1,silivri,Silivri,Yeni Mah.,37001,45000
45.000 TL,155,3+1,silivri,Silivri,Yeni Mah.,37001,45000
42.000 TL,98,3+1,silivri,Silivri,Yeni Mah.,37001,45000
45.000 TL,250,5+1,silivri,Silivri,Alibey Mah.,37001,45000
38.000 TL,180,4+2,silivri,Selimpaşa,Selimpaşa Mh.,37001,45000
45.000 TL,140,3+1,silivri,Silivri,Mimar Sinan Mh.,37001,45000
38.000 TL,220,5+1,silivri,Çanta,Çanta Sancaktepe Mh.,37001,45000
42.000 TL,130,3+1,silivri,Silivri,Yeni Mah.,37001,45000
43.000 TL,142,3+1,silivri,Silivri,Yeni Mah.,37001,45000
45.000 TL,144,3+1,silivri,Silivri,Yeni Mah.,37001,45000
40.000 TL,150,2+1,silivri,Selimpaşa,Selimpaşa Mh.,37001,45000
50.000 TL,139,3+1,silivri,Silivri,Yeni Mah.,45001,55000
48.000 TL,180,3+1,silivri,Silivri,Yeni Mah.,45001,55000
45.500 TL,140,4+1,silivri,Silivri,Yeni Mah.,45001,55000
,,,silivri,,,45001,55000
50.000 TL,200,5+1,silivri,Silivri,Mimar Sinan Mh.,45001,55000
,,,silivri,,,45001,55000
45.500 TL,240,5+2,silivri,Silivri,Alibey Mah.,45001,55000
50.000 TL,200,3+1,silivri,Silivri,Yeni Mah.,45001,55000
50.000 TL,190,3+1,silivri,Selimpaşa,Selimpaşa Mh.,45001,55000
50.000 TL,260,4+2,silivri,Silivri,Yeni Mah.,45001,55000
60.000 TL,144,3+1,silivri,Selimpaşa,Selimpaşa Mh.,55001,75000
60.000 TL,205,3+1,silivri,Selimpaşa,Selimpaşa Mh.,55001,75000
65.000 TL,86,2+1,silivri,Gümüşyaka,Gümüşyaka Mh.,55001,75000
,,,silivri,,,55001,75000
59.000 TL,165,3+1,silivri,Silivri,Yeni Mah.,55001,75000
75.000 TL,220,4+1,silivri,Silivri,Cumhuriyet Mah.,55001,75000
,,,silivri,,,55001,75000
65.000 TL,50,2+1,silivri,Silivri,Semizkumlar Mah.,55001,75000
72.000 TL,170,3+1,silivri,Silivri,Yeni Mah.,55001,75000
57.500 TL,215,4+1,silivri,Selimpaşa,Selimpaşa Mh.,55001,75000
100.000 TL,100,2+1,silivri,Silivri,Semizkumlar Mah.,75001,110000
85.000 TL,96,3+1,silivri,Selimpaşa,Selimpaşa Mh.,75001,110000
80.000 TL,60,2+1,silivri,Gümüşyaka,Gümüşyaka Mh.,75001,110000
,,,silivri,,,75001,110000
100.000 TL,110,2.5+1,silivri,Çanta,Çanta Balaban Mh.,75001,110000
125.000 TL,450,7+1,silivri,Çanta,Çanta Sancaktepe Mh.,110001,150000
,,,silivri,,,110001,150000
14.000 TL,60,1+1,sultanbeyli,Turgutreis,Mecidiye Mah.,10000,14000
13.000 TL,90,2+1,sultanbeyli,Mehmetakif,Hasanpaşa Mh.,10000,14000
13.500 TL,70,1+1,sultanbeyli,Necipfazıl,Yavuz Selim Mah.,10000,14000
,,,sultanbeyli,,,10000,14000
,,,sultanbeyli,,,10000,14000
12.500 TL,65,1+1,sultanbeyli,Necipfazıl,Hamidiye Mah.,10000,14000
12.500 TL,100,3+1,sultanbeyli,Mehmetakif,Hasanpaşa Mh.,10000,14000
10.000 TL,100,2+1,sultanbeyli,Mimarsinan,Battalgazi Mah.,10000,14000
10.000 TL,150,3+1,sultanbeyli,Mehmetakif,Mehmet Akif Mah.,10000,14000
15.000 TL,70,1+1,sultanbeyli,Mehmetakif,Abdurrahmangazi Mah.,14001,18000
16.000 TL,90,2+1,sultanbeyli,Mimarsinan,Battalgazi Mah.,14001,18000
18.000 TL,100,2+1,sultanbeyli,Mimarsinan,Battalgazi Mah.,14001,18000
,,,sultanbeyli,,,14001,18000
17.500 TL,70,2+1,sultanbeyli,Mehmetakif,Abdurrahmangazi Mah.,14001,18000
16.500 TL,95,2+1,sultanbeyli,Turgutreis,Mecidiye Mah.,14001,18000
16.500 TL,100,2+1,sultanbeyli,Turgutreis,Mecidiye Mah.,14001,18000
17.500 TL,85,1+1,sultanbeyli,Necipfazıl,Orhangazi Mah.,14001,18000
18.000 TL,90,1+1,sultanbeyli,Mehmetakif,Mehmet Akif Mah.,14001,18000
18.000 TL,105,2+1,sultanbeyli,Necipfazıl,Orhangazi Mah.,14001,18000
15.500 TL,105,3+1,sultanbeyli,Mimarsinan,Adil Mah.,14001,18000
15.500 TL,110,2+1,sultanbeyli,Mehmetakif,Hasanpaşa Mh.,14001,18000
18.000 TL,100,2+1,sultanbeyli,Turgutreis,Turgut Reis Mah.,14001,18000
15.000 TL,100,2+1,sultanbeyli,Mimarsinan,Mimar Sinan Mah.,14001,18000
18.000 TL,110,2+1,sultanbeyli,Necipfazıl,Orhangazi Mah.,14001,18000
16.500 TL,65,2+1,sultanbeyli,Necipfazıl,Akşemsettin Mh.,14001,18000
15.500 TL,145,3+1,sultanbeyli,Turgutreis,Turgut Reis Mah.,14001,18000
15.500 TL,85,1.5+1,sultanbeyli,Turgutreis,Ahmet Yesevi Mah.,14001,18000
,,,sultanbeyli,,,14001,18000
15.000 TL,100,2+1,sultanbeyli,Mehmetakif,Hasanpaşa Mh.,14001,18000
18.000 TL,120,2+1,sultanbeyli,Necipfazıl,Orhangazi Mah.,14001,18000
16.000 TL,110,2+1,sultanbeyli,Necipfazıl,Necip Fazıl Mh.,14001,18000
16.500 TL,95,2+1,sultanbeyli,Turgutreis,Turgut Reis Mah.,14001,18000
14.500 TL,80,1+1,sultanbeyli,Mehmetakif,Hasanpaşa Mh.,14001,18000
20.000 TL,125,3+1,sultanbeyli,Turgutreis,Mecidiye Mah.,18001,22000
21.500 TL,135,3+1,sultanbeyli,Mehmetakif,Abdurrahmangazi Mah.,18001,22000
20.000 TL,75,1+1,sultanbeyli,Mehmetakif,Mehmet Akif Mah.,18001,22000
,,,sultanbeyli,,,18001,22000
,,,sultanbeyli,,,18001,22000
18.500 TL,85,2+1,sultanbeyli,Mehmetakif,Mehmet Akif Mah.,18001,22000
19.000 TL,90,3+1,sultanbeyli,Necipfazıl,Necip Fazıl Mh.,18001,22000
21.000 TL,90,2+1,sultanbeyli,Mehmetakif,Abdurrahmangazi Mah.,18001,22000
21.500 TL,120,2+1,sultanbeyli,Necipfazıl,Necip Fazıl Mh.,18001,22000
21.000 TL,90,2+1,sultanbeyli,Mehmetakif,Fatih Mah.,18001,22000
20.000 TL,130,2+1,sultanbeyli,Necipfazıl,Necip Fazıl Mh.,18001,22000
21.000 TL,105,2+1,sultanbeyli,Turgutreis,Mecidiye Mah.,18001,22000
22.000 TL,110,2+1,sultanbeyli,Turgutreis,Ahmet Yesevi Mah.,18001,22000
20.500 TL,90,2+1,sultanbeyli,Mehmetakif,Hasanpaşa Mh.,18001,22000
20.000 TL,95,3+1,sultanbeyli,Turgutreis,Mecidiye Mah.,18001,22000
20.000 TL,140,3+1,sultanbeyli,Turgutreis,Ahmet Yesevi Mah.,18001,22000
20.000 TL,95,2+1,sultanbeyli,Mehmetakif,Abdurrahmangazi Mah.,18001,22000
19.000 TL,130,3+1,sultanbeyli,Mimarsinan,Battalgazi Mah.,18001,22000
22.000 TL,140,2+1,sultanbeyli,Turgutreis,Ahmet Yesevi Mah.,18001,22000
19.000 TL,110,2+1,sultanbeyli,Necipfazıl,Yavuz Selim Mah.,18001,22000
19.000 TL,90,2+1,sultanbeyli,Mehmetakif,Abdurrahmangazi Mah.,18001,22000
20.000 TL,120,2+1,sultanbeyli,Turgutreis,Turgut Reis Mah.,18001,22000
21.000 TL,95,2+1,sultanbeyli,Mimarsinan,Mimar Sinan Mah.,18001,22000
