price,area_m2,room_count,district,neighborhood,total_rooms
115000.0,145.0,3+1,beyoglu,bereketzade,4.0
95000.0,100.0,2+1,beyoglu,omer avni,3.0
125000.0,120.0,2+1,beyoglu,omer avni,3.0
130000.0,180.0,3+1,beyoglu,gumussuyu,4.0
82000.0,140.0,2.5+1,beyoglu,omer avni,3.5
90000.0,120.0,2+1,beyoglu,hacimimi,3.0
125000.0,110.0,2+1,beyoglu,omer avni,3.0
95000.0,90.0,2+1,beyoglu,gumussuyu,3.0
110000.0,180.0,3+1,beyoglu,omer avni,4.0
120000.0,110.0,2+1,beyoglu,bereketzade,3.0
80000.0,130.0,3+1,beyoglu,mueyyetzade,4.0
75500.0,105.0,2+1,beyoglu,istiklal,3.0
14000.0,53.0,Stüdyo (1+0),buyukcekmece,kamiloba,1.0
12000.0,110.0,2+1,buyukcekmece,ulus,3.0
12000.0,98.0,2+1,buyukcekmece,turkoba,3.0
12500.0,75.0,2+1,buyukcekmece,yenimahalle,3.0
13000.0,90.0,2+1,buyukcekmece,hurriyet,3.0
12500.0,125.0,2+1,buyukcekmece,mimar sinan merkez,3.0
16000.0,70.0,1+1,buyukcekmece,kamiloba,2.0
15000.0,45.0,Stüdyo (1+0),buyukcekmece,yenimahalle,1.0
16000.0,95.0,2+1,buyukcekmece,celaliye,3.0
18000.0,150.0,4+1,buyukcekmece,yenimahalle,5.0
15000.0,75.0,2+1,buyukcekmece,hurriyet,3.0
16000.0,85.0,2+1,buyukcekmece,kamiloba,3.0
18000.0,110.0,2+1,buyukcekmece,celaliye,3.0
16000.0,95.0,3+1,buyukcekmece,turkoba,4.0
18000.0,100.0,2+1,buyukcekmece,kumburgaz,3.0
15000.0,110.0,2+1,buyukcekmece,ulus,3.0
18000.0,75.0,2+1,buyukcekmece,pinartepe,3.0
16000.0,90.0,2+1,buyukcekmece,ulus,3.0
15000.0,130.0,3+1,buyukcekmece,hurriyet,4.0
15000.0,60.0,2+1,buyukcekmece,kumburgaz,3.0
18000.0,100.0,1+1,buyukcekmece,kumburgaz,2.0
17000.0,120.0,1+1,buyukcekmece,pinartepe,2.0
18000.0,140.0,3+1,buyukcekmece,celaliye,4.0
20000.0,85.0,2+1,buyukcekmece,hurriyet,3.0
21000.0,80.0,2+1,buyukcekmece,turkoba,3.0
19500.0,90.0,2+1,buyukcekmece,kumburgaz,3.0
22000.0,130.0,3+1,buyukcekmece,bahcelievler,4.0
22000.0,110.0,2+1,buyukcekmece,celaliye,3.0
21000.0,135.0,3+1,buyukcekmece,celaliye,4.0
22000.0,95.0,2+1,buyukcekmece,ataturk,3.0
19000.0,130.0,2+1,buyukcekmece,kamiloba,3.0
19000.0,100.0,2+1,buyukcekmece,kamiloba,3.0
19000.0,80.0,2+1,buyukcekmece,ulus,3.0
18500.0,75.0,2+1,buyukcekmece,celaliye,3.0
20000.0,90.0,2+1,buyukcekmece,dizdariye,3.0
21000.0,65.0,1+1,buyukcekmece,bahcelievler,2.0
20000.0,90.0,2+1,buyukcekmece,mimar sinan merkez,3.0
22000.0,100.0,2+1,buyukcekmece,guzelce,3.0
19395.0,120.0,3+1,buyukcekmece,kamiloba,4.0
20000.0,90.0,2+1,buyukcekmece,celaliye,3.0
20000.0,90.0,2+1,buyukcekmece,kamiloba,3.0
22000.0,75.0,1+1,buyukcekmece,cakmakli,2.0
21000.0,75.0,1+1,buyukcekmece,cakmakli,2.0
20000.0,80.0,1+1,buyukcekmece,kumburgaz,2.0
21500.0,70.0,1+1,buyukcekmece,cakmakli,2.0
18500.0,135.0,2+1,buyukcekmece,murat cesme,3.0
20000.0,80.0,2+1,buyukcekmece,turkoba,3.0
20000.0,100.0,1+1,buyukcekmece,cumhuriyet,2.0
22000.0,75.0,1+1,buyukcekmece,hurriyet,2.0
22000.0,125.0,2+1,buyukcekmece,ulus,3.0
19000.0,110.0,2+1,buyukcekmece,pinartepe,3.0
20000.0,60.0,1+1,buyukcekmece,yenimahalle,2.0
19000.0,65.0,1+1,buyukcekmece,bahcelievler,2.0
18500.0,95.0,2+1,buyukcekmece,ulus,3.0
19500.0,95.0,2+1,buyukcekmece,kamiloba,3.0
19000.0,80.0,1+1,buyukcekmece,kamiloba,2.0
20000.0,95.0,2+1,buyukcekmece,yenimahalle,3.0
20000.0,70.0,1+1,buyukcekmece,pinartepe,2.0
21000.0,110.0,3+1,buyukcekmece,kamiloba,4.0
22000.0,130.0,2+1,buyukcekmece,hurriyet,3.0
22000.0,80.0,2+1,buyukcekmece,turkoba,3.0
20000.0,70.0,2+1,buyukcekmece,pinartepe,3.0
19000.0,70.0,2+1,buyukcekmece,kumburgaz,3.0
21000.0,95.0,2+1,buyukcekmece,kamiloba,3.0
22000.0,80.0,2+1,buyukcekmece,kamiloba,3.0
21000.0,115.0,2+1,buyukcekmece,kamiloba,3.0
18500.0,100.0,2+1,buyukcekmece,pinartepe,3.0
20500.0,80.0,2+1,buyukcekmece,turkoba,3.0
20000.0,70.0,1+1,buyukcekmece,fatih,2.0
21000.0,65.0,1+1,buyukcekmece,kamiloba,2.0
25000.0,80.0,2+1,buyukcekmece,celaliye,3.0
25000.0,180.0,4+1,buyukcekmece,celaliye,5.0
25000.0,75.0,2+1,buyukcekmece,guzelce,3.0
25000.0,65.0,1+1,buyukcekmece,pinartepe,2.0
23500.0,85.0,2+1,buyukcekmece,kamiloba,3.0
25000.0,80.0,2+1,buyukcekmece,kumburgaz,3.0
25000.0,170.0,5+1,buyukcekmece,fatih,6.0
22500.0,80.0,1+1,buyukcekmece,cakmakli,2.0
25000.0,100.0,2+1,buyukcekmece,cumhuriyet,3.0
23000.0,100.0,2+1,buyukcekmece,turkoba,3.0
25000.0,84.0,1+1,buyukcekmece,kumburgaz,2.0
25000.0,100.0,2+1,buyukcekmece,fatih,3.0
26000.0,115.0,3+1,buyukcekmece,kumburgaz,4.0
26000.0,55.0,1+1,buyukcekmece,mimar sinan merkez,2.0
25000.0,150.0,3+1,buyukcekmece,pinartepe,4.0
26000.0,82.0,1+1,buyukcekmece,alkent 2000,2.0
23500.0,90.0,1+1,buyukcekmece,pinartepe,2.0
25000.0,80.0,2+1,buyukcekmece,ataturk,3.0
26000.0,110.0,2+1,buyukcekmece,ataturk,3.0
25000.0,95.0,2+1,buyukcekmece,celaliye,3.0
23000.0,90.0,1.5+1,buyukcekmece,celaliye,2.5
24000.0,75.0,2+1,buyukcekmece,hurriyet,3.0
23000.0,90.0,2+1,buyukcekmece,celaliye,3.0
25000.0,100.0,Stüdyo (1+0),buyukcekmece,dizdariye,1.0
25000.0,95.0,2+1,buyukcekmece,kumburgaz,3.0
25000.0,200.0,2.5+1,buyukcekmece,kamiloba,3.5
23000.0,80.0,2+1,buyukcekmece,kamiloba,3.0
25000.0,110.0,2+1,buyukcekmece,celaliye,3.0
26000.0,85.0,1+1,buyukcekmece,mimar sinan merkez,2.0
25000.0,90.0,2+1,buyukcekmece,19 mayis,3.0
25000.0,115.0,2+1,buyukcekmece,cumhuriyet,3.0
25000.0,80.0,1+1,buyukcekmece,cakmakli,2.0
25000.0,85.0,2+1,buyukcekmece,celaliye,3.0
25000.0,115.0,2+1,buyukcekmece,murat cesme,3.0
23000.0,90.0,2+1,buyukcekmece,turkoba,3.0
26000.0,150.0,3+1,buyukcekmece,celaliye,4.0
23000.0,65.0,1+1,buyukcekmece,kumburgaz,2.0
25000.0,90.0,2+1,buyukcekmece,kamiloba,3.0
26000.0,110.0,2+1,buyukcekmece,fatih,3.0
25000.0,90.0,2+1,buyukcekmece,ataturk,3.0
26000.0,95.0,2+1,buyukcekmece,ulus,3.0
22500.0,100.0,2+1,buyukcekmece,kamiloba,3.0
25000.0,105.0,2+1,buyukcekmece,turkoba,3.0
25000.0,65.0,Stüdyo (1+0),buyukcekmece,cumhuriyet,1.0
25000.0,80.0,2+1,buyukcekmece,turkoba,3.0
25000.0,100.0,2+1,buyukcekmece,murat cesme,3.0
25000.0,140.0,2+1,buyukcekmece,dizdariye,3.0
24500.0,110.0,2+1,buyukcekmece,dizdariye,3.0
26000.0,90.0,2+1,buyukcekmece,ataturk,3.0
22500.0,60.0,2+1,buyukcekmece,fatih,3.0
24500.0,70.0,2+1,buyukcekmece,fatih,3.0
26000.0,80.0,2+1,buyukcekmece,kumburgaz,3.0
25500.0,80.0,1+1,buyukcekmece,pinartepe,2.0
23000.0,75.0,1+1,buyukcekmece,dizdariye,2.0
23000.0,80.0,2+1,buyukcekmece,celaliye,3.0
23000.0,80.0,2+1,buyukcekmece,turkoba,3.0
25000.0,80.0,2+1,buyukcekmece,guzelce,3.0
25000.0,120.0,3+1,buyukcekmece,pinartepe,4.0
26000.0,85.0,2+1,buyukcekmece,murat cesme,3.0
24500.0,85.0,2+1,buyukcekmece,kumburgaz,3.0
24000.0,90.0,2+1,buyukcekmece,celaliye,3.0
26000.0,85.0,2+1,buyukcekmece,kumburgaz,3.0
26000.0,110.0,2+1,buyukcekmece,kumburgaz,3.0
25000.0,74.0,2+1,buyukcekmece,murat cesme,3.0
25000.0,100.0,2+1,buyukcekmece,kumburgaz,3.0
25000.0,75.0,2+1,buyukcekmece,murat cesme,3.0
23000.0,95.0,2+1,buyukcekmece,turkoba,3.0
29000.0,75.0,2+1,buyukcekmece,kumburgaz,3.0
29000.0,100.0,2.5+1,buyukcekmece,ataturk,3.5
28000.0,90.0,2+1,buyukcekmece,murat cesme,3.0
27000.0,85.0,2+1,buyukcekmece,murat cesme,3.0
28000.0,85.0,2+1,buyukcekmece,murat cesme,3.0
27500.0,85.0,2+1,buyukcekmece,murat cesme,3.0
28000.0,95.0,2+1,buyukcekmece,turkoba,3.0
28000.0,95.0,2+1,buyukcekmece,murat cesme,3.0
28000.0,85.0,2+1,buyukcekmece,celaliye,3.0
27500.0,130.0,3+1,buyukcekmece,fatih,4.0
27500.0,65.0,1+1,buyukcekmece,bahcelievler,2.0
30000.0,130.0,3+1,buyukcekmece,hurriyet,4.0
28000.0,50.0,Stüdyo (1+0),buyukcekmece,cumhuriyet,1.0
30000.0,150.0,3+1,buyukcekmece,kamiloba,4.0
30000.0,100.0,2+1,buyukcekmece,hurriyet,3.0
31000.0,135.0,3+1,buyukcekmece,murat cesme,4.0
30000.0,105.0,1+1,buyukcekmece,alkent 2000,2.0
26500.0,92.0,2+1,buyukcekmece,mimar sinan merkez,3.0
30000.0,130.0,2+1,buyukcekmece,pinartepe,3.0
28000.0,100.0,2+1,buyukcekmece,kamiloba,3.0
30000.0,75.0,1+1,buyukcekmece,pinartepe,2.0
30000.0,110.0,3+1,buyukcekmece,kamiloba,4.0
30000.0,140.0,3+1,buyukcekmece,cumhuriyet,4.0
30000.0,90.0,2+1,buyukcekmece,murat cesme,3.0
27500.0,90.0,2+1,buyukcekmece,murat cesme,3.0
27500.0,80.0,2+1,buyukcekmece,kamiloba,3.0
28000.0,120.0,3+1,buyukcekmece,bahcelievler,4.0
30000.0,80.0,1+1,buyukcekmece,ataturk,2.0
30000.0,90.0,2+1,buyukcekmece,kumburgaz,3.0
30000.0,100.0,2+1,buyukcekmece,kumburgaz,3.0
30000.0,100.0,2+1,buyukcekmece,celaliye,3.0
30000.0,120.0,3+1,buyukcekmece,fatih,4.0
30000.0,120.0,3+1,buyukcekmece,mimar sinan merkez,4.0
29500.0,140.0,3+1,buyukcekmece,mimar sinan merkez,4.0
30000.0,150.0,3+1,buyukcekmece,ekinoba,4.0
27000.0,100.0,2+1,buyukcekmece,ataturk,3.0
28000.0,90.0,2+1,buyukcekmece,ulus,3.0
27000.0,78.0,2+1,buyukcekmece,19 mayis,3.0
28000.0,80.0,2+1,buyukcekmece,turkoba,3.0
30000.0,140.0,3+1,buyukcekmece,cakmakli,4.0
27000.0,110.0,3+1,buyukcekmece,bahcelievler,4.0
30000.0,110.0,2+1,buyukcekmece,dizdariye,3.0
30000.0,110.0,2+1,buyukcekmece,kumburgaz,3.0
30000.0,55.0,1+1,buyukcekmece,mimar sinan merkez,2.0
28000.0,98.0,2+1,buyukcekmece,turkoba,3.0
30000.0,125.0,3+1,buyukcekmece,pinartepe,4.0
27500.0,90.0,2+1,buyukcekmece,dizdariye,3.0
30000.0,85.0,2+1,buyukcekmece,murat cesme,3.0
30000.0,110.0,2+1,buyukcekmece,pinartepe,3.0
28000.0,165.0,3+1,buyukcekmece,ekinoba,4.0
27500.0,125.0,3+1,buyukcekmece,dizdariye,4.0
30000.0,110.0,2+1,buyukcekmece,kamiloba,3.0
30000.0,79.0,1+1,buyukcekmece,alkent 2000,2.0
30000.0,105.0,2+1,buyukcekmece,yenimahalle,3.0
30000.0,110.0,2+1,buyukcekmece,mimar sinan merkez,3.0
27500.0,95.0,2+1,buyukcekmece,kumburgaz,3.0
27000.0,100.0,2+1,buyukcekmece,19 mayis,3.0
28000.0,110.0,2+1,buyukcekmece,ataturk,3.0
28000.0,80.0,2+1,buyukcekmece,murat cesme,3.0
29500.0,80.0,1+1,buyukcekmece,pinartepe,2.0
26500.0,59.0,1+1,buyukcekmece,pinartepe,2.0
30000.0,98.0,2+1,buyukcekmece,turkoba,3.0
30750.0,160.0,3+1,buyukcekmece,dizdariye,4.0
30000.0,90.0,2+1,buyukcekmece,mimar sinan merkez,3.0
28000.0,85.0,1+1,buyukcekmece,mimar sinan merkez,2.0
30000.0,135.0,2+1,buyukcekmece,fatih,3.0
30000.0,105.0,1+1,buyukcekmece,ekinoba,2.0
28000.0,85.0,1+1,buyukcekmece,ekinoba,2.0
29000.0,90.0,2+1,buyukcekmece,cumhuriyet,3.0
30000.0,90.0,2+1,buyukcekmece,kamiloba,3.0
28000.0,120.0,3+1,buyukcekmece,kumburgaz,4.0
30000.0,90.0,2+1,buyukcekmece,bahcelievler,3.0
28000.0,105.0,2+1,buyukcekmece,kumburgaz,3.0
31000.0,72.0,2+1,buyukcekmece,ekinoba,3.0
29000.0,90.0,2+1,buyukcekmece,kumburgaz,3.0
50000.0,165.0,2+1,buyukcekmece,ekinoba,3.0
50000.0,202.0,3.5+1,buyukcekmece,alkent 2000,4.5
50000.0,190.0,3+1,buyukcekmece,fatih,4.0
55000.0,175.0,4+2,buyukcekmece,ataturk,6.0
52500.0,135.0,3+1,buyukcekmece,ekinoba,4.0
50000.0,165.0,3+1,buyukcekmece,kamiloba,4.0
48000.0,120.0,2+1,buyukcekmece,cakmakli,3.0
51000.0,165.0,4+1,buyukcekmece,pinartepe,5.0
50000.0,128.0,3+1,buyukcekmece,19 mayis,4.0
52000.0,175.0,3+1,buyukcekmece,pinartepe,4.0
51750.0,190.0,3+1,buyukcekmece,pinartepe,4.0
55000.0,150.0,3+1,buyukcekmece,pinartepe,4.0
50000.0,209.0,3+1,buyukcekmece,pinartepe,4.0
50000.0,100.0,1+1,buyukcekmece,cakmakli,2.0
55000.0,160.0,3+1,buyukcekmece,turkoba,4.0
50000.0,160.0,3+1,buyukcekmece,pinartepe,4.0
45500.0,140.0,3+1,buyukcekmece,ataturk,4.0
55000.0,175.0,3+1,buyukcekmece,kamiloba,4.0
50000.0,200.0,2+1,buyukcekmece,pinartepe,3.0
55000.0,100.0,2+1,buyukcekmece,ahmediye,3.0
50000.0,120.0,2+1,buyukcekmece,alkent 2000,3.0
50000.0,125.0,2+1,buyukcekmece,ekinoba,3.0
50000.0,115.0,2+1,buyukcekmece,guzelce,3.0
50000.0,115.0,2+1,buyukcekmece,ekinoba,3.0
47000.0,170.0,3+1,buyukcekmece,guzelce,4.0
50000.0,90.0,2+1,buyukcekmece,mimar sinan merkez,3.0
50000.0,182.0,3+1,buyukcekmece,alkent 2000,4.0
55000.0,145.0,3+1,buyukcekmece,ekinoba,4.0
50000.0,100.0,2+1,buyukcekmece,fatih,3.0
55000.0,160.0,3+1,buyukcekmece,alkent 2000,4.0
51000.0,175.0,3+1,buyukcekmece,cakmakli,4.0
50000.0,150.0,2+1,buyukcekmece,mimar sinan merkez,3.0
53000.0,115.0,2+1,buyukcekmece,guzelce,3.0
54000.0,145.0,3+1,buyukcekmece,murat cesme,4.0
55000.0,140.0,3+1,buyukcekmece,ataturk,4.0
53000.0,130.0,2+1,buyukcekmece,alkent 2000,3.0
50000.0,120.0,3+1,buyukcekmece,kamiloba,4.0
55000.0,165.0,4+1,buyukcekmece,pinartepe,5.0
50000.0,170.0,3+1,buyukcekmece,fatih,4.0
55000.0,125.0,2+1,buyukcekmece,mimar sinan merkez,3.0
49000.0,130.0,3+1,buyukcekmece,dizdariye,4.0
55000.0,180.0,3+2,buyukcekmece,fatih,5.0
47000.0,135.0,3+1,buyukcekmece,pinartepe,4.0
46500.0,126.0,2+1,buyukcekmece,ekinoba,3.0
50000.0,140.0,2+1,buyukcekmece,mimar sinan merkez,3.0
50000.0,170.0,2.5+1,buyukcekmece,alkent 2000,3.5
49000.0,135.0,3+1,buyukcekmece,ekinoba,4.0
48000.0,175.0,3+1,buyukcekmece,pinartepe,4.0
55000.0,175.0,3+1,buyukcekmece,pinartepe,4.0
52000.0,185.0,3+1,buyukcekmece,alkent 2000,4.0
50000.0,135.0,2+1,buyukcekmece,ekinoba,3.0
55000.0,135.0,3+1,buyukcekmece,ekinoba,4.0
48000.0,170.0,3+1,buyukcekmece,pinartepe,4.0
50000.0,95.0,2+1,buyukcekmece,ataturk,3.0
47000.0,150.0,4+1,buyukcekmece,pinartepe,5.0
60000.0,176.0,3+1,buyukcekmece,pinartepe,4.0
60000.0,165.0,3+1,buyukcekmece,ekinoba,4.0
57000.0,175.0,3+1,buyukcekmece,pinartepe,4.0
60000.0,135.0,2+1,buyukcekmece,cumhuriyet,3.0
56000.0,112.0,1+1,buyukcekmece,alkent 2000,2.0
65000.0,130.0,3+1,buyukcekmece,mimar sinan merkez,4.0
65000.0,185.0,3+1,buyukcekmece,pinartepe,4.0
57000.0,148.0,3+1,buyukcekmece,mimar sinan merkez,4.0
65000.0,154.0,2+1,buyukcekmece,alkent 2000,3.0
68000.0,225.0,2+1,buyukcekmece,pinartepe,3.0
56000.0,150.0,3+1,buyukcekmece,mimar sinan merkez,4.0
60000.0,150.0,3+1,buyukcekmece,ataturk,4.0
65000.0,150.0,3+1,buyukcekmece,mimar sinan merkez,4.0
60000.0,132.0,2+1,buyukcekmece,pinartepe,3.0
60000.0,150.0,3+1,buyukcekmece,mimar sinan merkez,4.0
60000.0,180.0,3+2,buyukcekmece,ataturk,5.0
63000.0,190.0,4+1,buyukcekmece,guzelce,5.0
70000.0,163.0,3+1,buyukcekmece,ekinoba,4.0
67000.0,179.0,3+1,buyukcekmece,guzelce,4.0
56000.0,125.0,2+1,buyukcekmece,cumhuriyet,3.0
60000.0,180.0,3+1,buyukcekmece,mimar sinan merkez,4.0
65000.0,150.0,4+1,buyukcekmece,cumhuriyet,5.0
70000.0,130.0,3+1,buyukcekmece,bahcelievler,4.0
57000.0,130.0,3+1,buyukcekmece,pinartepe,4.0
72500.0,160.0,3+1,buyukcekmece,alkent 2000,4.0
70000.0,156.0,2+1,buyukcekmece,ekinoba,3.0
57000.0,95.0,2+1,buyukcekmece,kamiloba,3.0
60000.0,75.0,2+1,buyukcekmece,ataturk,3.0
60000.0,200.0,4+2,buyukcekmece,ataturk,6.0
62000.0,160.0,3+1,buyukcekmece,pinartepe,4.0
60000.0,148.0,3+1,buyukcekmece,mimar sinan merkez,4.0
135000.0,130.0,2+1,buyukcekmece,bahcelievler,3.0
80000.0,165.0,3+1,buyukcekmece,ataturk,4.0
80000.0,160.0,3+1,buyukcekmece,ataturk,4.0
85000.0,170.0,3+2,buyukcekmece,mimar sinan merkez,5.0
120000.0,170.0,3+1,buyukcekmece,ekinoba,4.0
85000.0,147.0,3+1,buyukcekmece,mimar sinan merkez,4.0
90000.0,165.0,3+1,buyukcekmece,fatih,4.0
10000.0,50.0,Stüdyo (1+0),esenyurt,merkez,1.0
13500.0,75.0,2+1,arnavutkoy,tasoluk,3.0
14000.0,65.0,2+1,kucukcekmece,halkali,3.0
14000.0,85.0,1+1,esenyurt,merkez,2.0
14000.0,105.0,2+1,esenyurt,merkez,3.0
12000.0,65.0,1+1,kagithane,hamidiye,2.0
12000.0,90.0,2+1,uskudar,baglarbasi,3.0
13000.0,65.0,1+1,sariyer,istinye,2.0
13500.0,60.0,1+1,gaziosmanpasa,merkez,2.0
13350.0,60.0,Stüdyo (1+0),esenyurt,merkez,1.0
14000.0,90.0,2+1,uskudar,ferah,3.0
10000.0,120.0,2+1,fatih,fevzipasa,3.0
14000.0,50.0,1+1,silivri,merkez,2.0
13500.0,150.0,2+0,beykoz,tokatkoy,2.0
13000.0,75.0,1.5+1,kagithane,gultepe,2.5
10000.0,90.0,2+1,avcilar,yesilkent,3.0
10500.0,95.0,2+1,esenyurt,merkez,3.0
14000.0,110.0,2+1,esenyurt,merkez,3.0
13000.0,105.0,2+1,esenyurt,merkez,3.0
10000.0,50.0,2+1,tuzla,tersaneler,3.0
11000.0,75.0,2+1,umraniye,serifali,3.0
13000.0,90.0,1+1,basaksehir,ikitelli,2.0
10000.0,85.0,2+1,avcilar,merkez,3.0
13500.0,75.0,1+1,esenyurt,merkez,2.0
14000.0,65.0,1+1,esenyurt,merkez,2.0
12000.0,95.0,2+1,esenyurt,merkez,3.0
12000.0,85.0,2+1,beykoz,anadoluhisari,3.0
13500.0,60.0,1+1,kagithane,merkez,2.0
10500.0,130.0,3+1,bahcelievler,sirinevler,4.0
13000.0,65.0,2+1,gaziosmanpasa,fevzicakmak,3.0
12000.0,60.0,1+1,basaksehir,ikitelli,2.0
14000.0,120.0,3+1,uskudar,merkez,4.0
13000.0,90.0,2+1,basaksehir,ikitelli,3.0
13000.0,130.0,3+1,beykoz,merkez,4.0
12000.0,100.0,2+1,esenyurt,merkez,3.0
13500.0,90.0,4+0,sisli,mecidiyekoy,4.0
12000.0,70.0,2+1,esenyurt,merkez,3.0
14000.0,90.0,2+1,esenyurt,merkez,3.0
14000.0,70.0,1+1,esenyurt,merkez,2.0
10000.0,45.0,Stüdyo (1+0),esenyurt,merkez,1.0
12000.0,80.0,2+1,esenyurt,merkez,3.0
14000.0,66.0,1+1,esenyurt,merkez,2.0
12500.0,75.0,2+1,beykoz,merkez,3.0
14000.0,100.0,1+1,basaksehir,ikitelli,2.0
10000.0,130.0,3+1,fatih,haseki,4.0
14000.0,110.0,2+1,maltepe,kucukyali,3.0
11500.0,50.0,2+1,kagithane,gultepe,3.0
12000.0,103.0,2.5+1,silivri,gumusyaka,3.5
13000.0,75.0,2+1,sancaktepe,yenidogan,3.0
12500.0,100.0,2+1,fatih,haseki,3.0
13000.0,60.0,1+1,sariyer,buyukdere,2.0
11000.0,100.0,2+1,avcilar,gumuspala,3.0
10000.0,70.0,1+1,arnavutkoy,merkez,2.0
10000.0,80.0,2+1,esenyurt,merkez,3.0
13000.0,130.0,2+1,esenyurt,merkez,3.0
12000.0,65.0,2+1,esenyurt,merkez,3.0
10000.0,180.0,4+3,bayrampasa,yildirim,7.0
12500.0,125.0,3+0,esenyurt,merkez,3.0
14000.0,100.0,2+1,esenyurt,merkez,3.0
11000.0,50.0,Stüdyo (1+0),esenyurt,merkez,1.0
12000.0,45.0,1+1,sariyer,buyukdere,2.0
12000.0,90.0,1+1,avcilar,yesilkent,2.0
13000.0,90.0,2+1,avcilar,yesilkent,3.0
12000.0,70.0,1+1,esenler,karabayir,2.0
14000.0,75.0,1+1,esenyurt,merkez,2.0
11000.0,90.0,2+1,esenyurt,merkez,3.0
12500.0,125.0,3+1,maltepe,cevizli,4.0
13000.0,70.0,1+1,kucukcekmece,halkali,2.0
12000.0,50.0,1+1,silivri,merkez,2.0
14000.0,65.0,1.5+1,beyoglu,kasimpasa,2.5
10000.0,160.0,4+1,umraniye,ihlamurkuyu,5.0
13500.0,90.0,2+1,esenyurt,merkez,3.0
14000.0,60.0,2+1,pendik,esenyali,3.0
14000.0,95.0,1+1,bagcilar,merkez,2.0
11000.0,150.0,3+1,sisli,gulbahar,4.0
11950.0,80.0,2+1,esenyurt,merkez,3.0
14000.0,65.0,1+1,umraniye,cakmak,2.0
13000.0,45.0,Stüdyo (1+0),sancaktepe,yenidogan,1.0
14000.0,60.0,1+1,esenyurt,merkez,2.0
10000.0,120.0,Stüdyo (1+0),tuzla,icmeler,1.0
13000.0,80.0,2+1,sisli,okmeydani,3.0
14000.0,65.0,1+1,umraniye,merkez,2.0
14000.0,50.0,Stüdyo (1+0),esenyurt,merkez,1.0
12000.0,100.0,3+1,beykoz,pasabahce,4.0
13000.0,170.0,7+1,besiktas,gayrettepe,8.0
12000.0,80.0,1+1,esenyurt,merkez,2.0
10000.0,60.0,1+1,beykoz,merkez,2.0
13500.0,120.0,3+1,avcilar,firuzkoy,4.0
12998.0,150.0,3+1,umraniye,yukaridudullu,4.0
12000.0,120.0,4+0,beykoz,anadoluhisari,4.0
14000.0,110.0,2+1,sultanbeyli,necipfazil,3.0
11000.0,75.0,2+1,esenyurt,merkez,3.0
10000.0,55.0,1+1,bagcilar,kemalpasa,2.0
13750.0,95.0,2+1,esenyurt,merkez,3.0
13500.0,120.0,2+1,basaksehir,ikitelli,3.0
13000.0,65.0,1+1,esenyurt,merkez,2.0
11500.0,80.0,2+1,esenyurt,merkez,3.0
10500.0,150.0,3+1,sultanbeyli,turgutreis,4.0
10000.0,95.0,2+1,uskudar,bulgurlu,3.0
14000.0,51.0,1+1,esenyurt,merkez,2.0
14000.0,80.0,2+1,esenyurt,merkez,3.0
13000.0,75.0,2+1,esenyurt,merkez,3.0
10000.0,105.0,2+1,avcilar,merkez,3.0
12500.0,125.0,2+1,buyukcekmece,mimarsinan,3.0
14000.0,100.0,2+1,sultangazi,zubeydehanim,3.0
14000.0,80.0,1+1,arnavutkoy,merkez,2.0
12000.0,140.0,3+1,fatih,fener,4.0
12500.0,180.0,5+1,beykoz,pasabahce,6.0
13500.0,55.0,1+1,kagithane,sirintepe,2.0
12999.0,45.0,Stüdyo (1+0),esenyurt,merkez,1.0
10000.0,75.0,2+1,avcilar,gumuspala,3.0
14000.0,75.0,1+1,bagcilar,demirkapi,2.0
13500.0,75.0,1+1,arnavutkoy,merkez,2.0
12000.0,80.0,2+1,cekmekoy,merkez,3.0
10000.0,115.0,2+1,avcilar,merkez,3.0
13000.0,95.0,2+1,esenyurt,merkez,3.0
12500.0,90.0,2+1,esenyurt,merkez,3.0
10000.0,120.0,3+1,beyoglu,halicioglu,4.0
13000.0,65.0,2+1,esenyurt,merkez,3.0
12000.0,50.0,Stüdyo (1+0),esenyurt,merkez,1.0
10000.0,85.0,1+1,uskudar,baglarbasi,2.0
13000.0,55.0,Stüdyo (1+0),esenyurt,merkez,1.0
13000.0,100.0,2+1,avcilar,yesilkent,3.0
10000.0,75.0,Stüdyo (1+0),avcilar,gumuspala,1.0
13500.0,45.0,Stüdyo (1+0),esenyurt,merkez,1.0
13000.0,75.0,1+1,bagcilar,merkez,2.0
14000.0,90.0,1+1,esenyurt,merkez,2.0
12500.0,95.0,2+1,esenyurt,merkez,3.0
11500.0,100.0,2+1,esenyurt,merkez,3.0
13500.0,100.0,2+1,kucukcekmece,halkali,3.0
13000.0,120.0,3+1,pendik,camcesme,4.0
13000.0,80.0,1+1,gaziosmanpasa,kazimkarabekir,2.0
13500.0,100.0,4+0,sisli,gulbahar,4.0
14000.0,95.0,2+1,avcilar,firuzkoy,3.0
13500.0,85.0,2+1,esenyurt,merkez,3.0
10000.0,50.0,1+1,kagithane,merkez,2.0
14000.0,75.0,2+1,esenyurt,merkez,3.0
12300.0,105.0,2+1,esenyurt,merkez,3.0
14000.0,120.0,3+1,eyupsultan,alibeykoy,4.0
13000.0,80.0,2+1,esenyurt,merkez,3.0
12500.0,75.0,2+1,buyukcekmece,merkez,3.0
12000.0,60.0,Stüdyo (1+0),esenyurt,merkez,1.0
